35.0, -40.0
35.0, -40.0
30.0, -40.0
30.0, -40.0
30.0, -40.0
30.0, -45.0
25.0, -45.0
25.0, -45.0
25.0, -40.0
25.0, -40.0
20.0, -40.0
20.0, -40.0
20.0, -40.0
20.0, -45.0
20.0, -45.0
20.0, -50.0
25.0, -50.0
25.0, -50.0
25.0, -55.0
25.0, -55.0
25.0, -55.0
20.0, -55.0
15.0, -55.0
15.0, -55.0
10.0, -55.0
10.0, -55.0
9.999999999999998, -50.0
9.999999999999998, -50.0
9.999999999999998, -50.0
14.999999999999998, -50.0
14.999999999999996, -45.0
14.999999999999996, -45.0
14.999999999999995, -40.0
14.999999999999995, -40.0
9.999999999999995, -40.0
9.999999999999995, -40.0
9.999999999999995, -40.0
9.999999999999995, -45.0
4.999999999999995, -45.0
4.999999999999995, -45.0
4.999999999999994, -40.0
4.999999999999994, -40.0
-6.217248937900877e-15, -40.0
-6.217248937900877e-15, -40.0
-6.217248937900877e-15, -40.0
-5.911087238114039e-15, -45.0
-5.911087238114039e-15, -45.0
-5.604925538327201e-15, -50.0
4.999999999999995, -50.0
4.999999999999995, -50.0
4.999999999999995, -55.0
4.999999999999995, -55.0
4.999999999999995, -55.0
-5.329070518200751e-15, -55.0
-5.329070518200751e-15, -55.0
-5.0229088184139135e-15, -60.0
-4.716747118627076e-15, -65.0
-4.716747118627076e-15, -65.0
4.999999999999996, -65.0
4.999999999999996, -65.0
4.999999999999996, -65.0
4.999999999999996, -60.0
9.999999999999996, -60.0
9.999999999999996, -60.0
14.999999999999996, -60.0
14.999999999999996, -60.0
14.999999999999996, -65.0
14.999999999999996, -65.0
14.999999999999996, -65.0
9.999999999999996, -65.0
9.999999999999996, -70.0
9.999999999999996, -70.0
14.999999999999996, -70.0
14.999999999999996, -70.0
14.999999999999996, -75.0
14.999999999999996, -75.0
14.999999999999996, -75.0
9.999999999999996, -75.0
9.999999999999996, -75.0
4.9999999999999964, -75.0
4.999999999999996, -70.0
4.999999999999996, -70.0
-4.440892098500626e-15, -70.0
-4.440892098500626e-15, -70.0
-4.440892098500626e-15, -70.0
-4.134730398713788e-15, -75.0
-3.8285686989269504e-15, -80.0
-3.8285686989269504e-15, -80.0
4.9999999999999964, -80.0
4.9999999999999964, -80.0
4.9999999999999964, -85.0
4.9999999999999964, -85.0
4.9999999999999964, -85.0
-3.552713678800501e-15, -85.0
-3.2465519790136627e-15, -90.0
-3.2465519790136627e-15, -90.0
-2.9403902792268244e-15, -95.0
-2.9403902792268244e-15, -95.0
4.999999999999997, -95.0
4.999999999999997, -95.0
4.999999999999997, -95.0
4.999999999999997, -90.0
9.999999999999996, -90.0
9.999999999999996, -90.0
9.999999999999996, -95.0
9.999999999999996, -95.0
14.999999999999996, -95.0
14.999999999999996, -95.0
14.999999999999996, -95.0
14.999999999999996, -90.0
14.999999999999996, -90.0
14.999999999999996, -85.0
9.999999999999996, -85.0
9.999999999999996, -85.0
9.999999999999996, -80.0
9.999999999999996, -80.0
9.999999999999996, -80.0
14.999999999999996, -80.0
19.999999999999996, -80.0
19.999999999999996, -80.0
19.999999999999996, -85.0
19.999999999999996, -85.0
24.999999999999996, -85.0
24.999999999999996, -85.0
24.999999999999996, -85.0
24.999999999999996, -80.0
29.999999999999996, -80.0
29.999999999999996, -80.0
35.0, -80.0
35.0, -80.0
35.0, -85.0
35.0, -85.0
35.0, -85.0
30.0, -85.0
30.0, -90.0
30.0, -90.0
35.0, -90.0
35.0, -90.0
35.0, -95.0
35.0, -95.0
35.0, -95.0
30.0, -95.0
30.0, -95.0
25.0, -95.0
25.0, -90.0
25.0, -90.0
20.0, -90.0
20.0, -90.0
20.0, -90.0
20.0, -95.0
20.0, -100.0
20.0, -100.0
20.0, -105.0
20.0, -105.0
25.0, -105.0
25.0, -105.0
25.0, -105.0
25.0, -100.0
30.0, -100.0
30.0, -100.0
35.0, -100.0
35.0, -100.0
35.0, -105.0
35.0, -105.0
35.0, -105.0
30.0, -105.0
